,Outbound Flight Date,Return Flight Date,"Price, €",Outbound Flight Airlines,Outbound Flight Departure Time,Outbound Flight Arrival Time,Outbound Flight Arrival + Days,Outbound Flight Duration,Outbound Flight Stops,Outbound Flight Connecting Airports,Outbound Flight Departure Airport,Outbound Flight Arrival Airport,Return Flight Airlines,Return Flight Departure Time,Return Flight Arrival Time,Return Flight Arrival + Days,Return Flight Duration,Return Flight Stops,Return Flight Connecting Airports,Return Flight Departure Airport,Return Flight Arrival Airport,"Outbound Flight Duration, min","Return Flight Duration, min"
2187,2024-05-24,2024-05-31,2210,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Finnair,19:15,18:30,1,16h 35,1,HEL,NRT,VNO,1035,995
2188,2024-05-24,2024-05-31,1866,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Qatar Airways,11:35,08:55,1,24h 50,2,"DOH, HEL",HND,VNO,920,1490
2189,2024-05-24,2024-05-31,1792,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Qatar Airways,20:35,19:20,1,25h 10,2,"DOH, HEL",NRT,VNO,1005,1510
2190,2024-05-24,2024-05-31,1847,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Etihad Airways,11:35,08:55,1,25h 30,2,"AUH, FRA",NRT,VNO,920,1530
2191,2024-05-24,2024-05-31,1745,Scandinavian Airlines + Etihad Airways,06:30,13:00,1,24h 30,2,"CPH, AUH",VNO,NRT,Turkish Airlines,06:30,13:00,1,18h 45,1,IST,HND,VNO,1470,1125
2192,2024-05-24,2024-05-31,1895,Finnair,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Emirates + LOT,13:30,13:05,0,22h 15,2,"DXB, WAW",HND,VNO,1055,1335
2193,2024-05-24,2024-05-31,1453,Lufthansa,18:20,06:55,2,30h 35,1,MUC,VNO,HND,Lufthansa,18:20,06:55,1,21h 30,1,FRA,HND,VNO,1835,1290
2194,2024-05-24,2024-05-31,1527,Scandinavian Airlines + Qatar Airways,11:10,18:55,1,25h 45,2,"CPH, DOH",VNO,NRT,Qatar Airways + LOT,11:10,18:55,1,23h 50,2,"DOH, WAW",NRT,VNO,1545,1430
2195,2024-05-24,2024-05-31,1828,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,1,21h 30,1,FRA,HND,VNO,1210,1290
2196,2024-05-24,2024-05-31,1758,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Singapore Airlines + Scandinavian Airlines,11:35,08:55,1,28h 05,2,"SIN, CPH",HND,VNO,920,1685
2197,2024-05-24,2024-05-31,1843,Finnair + Japan Airlines,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Qatar Airways + LOT,13:30,13:05,1,23h 50,2,"DOH, WAW",NRT,VNO,1055,1430
2198,2024-05-24,2024-05-31,988,Turkish Airlines,11:35,19:15,2,49h 40,2,"IST, OSA",VNO,HND,Turkish Airlines,11:35,19:15,1,27h 45,1,IST,HND,VNO,2980,1665
2199,2024-05-24,2024-05-31,1467,Lufthansa,19:30,08:10,2,30h 40,1,FRA,VNO,HND,Lufthansa,19:30,08:10,1,21h 30,1,FRA,HND,VNO,1840,1290
2200,2024-05-24,2024-05-31,2213,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Japan Airlines + Finnair,20:35,19:20,1,17h 50,1,HEL,HND,VNO,1005,1070
2201,2024-05-24,2024-05-31,2214,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Finnair,20:35,19:20,1,17h 50,1,HEL,HND,VNO,1005,1070
2202,2024-05-24,2024-05-31,1504,Scandinavian Airlines + Qatar Airways,11:10,18:55,1,25h 45,2,"CPH, DOH",VNO,NRT,Qatar Airways,11:10,18:55,1,25h 10,2,"DOH, HEL",NRT,VNO,1545,1510
2203,2024-05-24,2024-05-31,1764,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Singapore Airlines,11:35,08:55,1,28h 05,2,"SIN, CPH",HND,VNO,920,1685
2204,2024-05-24,2024-05-31,1472,Lufthansa + ANA (All Nippon Airways),18:20,06:55,2,30h 35,1,MUC,VNO,HND,Lufthansa,18:20,06:55,1,21h 30,1,FRA,HND,VNO,1835,1290
2205,2024-05-24,2024-05-31,1438,Air France,15:30,18:30,1,21h,1,CDG,VNO,HND,KLM,15:30,18:30,1,32h 20,1,AMS,NRT,VNO,1260,1940
2206,2024-05-24,2024-05-31,1516,Lufthansa,18:20,06:55,2,30h 35,1,MUC,VNO,HND,Lufthansa,18:20,06:55,1,20h 15,2,"MUC, FRA",HND,VNO,1835,1215
2207,2024-05-24,2024-05-31,1545,Lufthansa,18:20,06:55,2,30h 35,1,MUC,VNO,HND,Lufthansa,18:20,06:55,0,19h 25,1,MUC,HND,VNO,1835,1165
2208,2024-05-24,2024-05-31,1726,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Emirates + Scandinavian Airlines,11:35,08:55,0,29h 30,2,"DXB, CPH",HND,VNO,920,1770
2209,2024-05-24,2024-05-31,1557,LOT + Qatar Airways,11:00,18:55,1,25h 55,2,"WAW, DOH",VNO,NRT,Qatar Airways + LOT,11:00,18:55,1,23h 50,2,"DOH, WAW",NRT,VNO,1555,1430
2210,2024-05-24,2024-05-31,1866,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Qatar Airways,20:35,19:20,1,24h 50,2,"DOH, HEL",HND,VNO,1005,1490
2211,2024-05-24,2024-05-31,1527,Lufthansa + ANA (All Nippon Airways),18:20,06:55,2,30h 35,1,MUC,VNO,HND,Lufthansa,18:20,06:55,1,20h 15,2,"MUC, FRA",HND,VNO,1835,1215
2212,2024-05-24,2024-05-31,1831,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Qatar Airways,19:15,18:30,1,25h 10,2,"DOH, HEL",NRT,VNO,1035,1510
2213,2024-05-24,2024-05-31,1530,Lufthansa,19:30,08:10,2,30h 40,1,FRA,VNO,HND,Lufthansa,19:30,08:10,1,20h 15,2,"MUC, FRA",HND,VNO,1840,1215
2214,2024-05-24,2024-05-31,1847,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Etihad Airways,20:35,19:20,1,25h 30,2,"AUH, FRA",NRT,VNO,1005,1530
2215,2024-05-24,2024-05-31,2226,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Japan Airlines + Finnair,19:15,18:30,1,17h 50,1,HEL,HND,VNO,1035,1070
2216,2024-05-24,2024-05-31,1560,Lufthansa,19:30,08:10,2,30h 40,1,FRA,VNO,HND,Lufthansa,19:30,08:10,0,19h 25,1,MUC,HND,VNO,1840,1165
2217,2024-05-24,2024-05-31,2226,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Finnair,19:15,18:30,1,17h 50,1,HEL,HND,VNO,1035,1070
2218,2024-05-24,2024-05-31,1602,Lufthansa,18:20,06:55,2,30h 35,1,MUC,VNO,HND,ANA (All Nippon Airways) + Lufthansa,18:20,06:55,0,18h 10,1,FRA,HND,VNO,1835,1090
2219,2024-05-24,2024-05-31,2186,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Japan Airlines + Finnair,11:35,08:55,1,20h 30,2,"NGO, HEL",HND,VNO,920,1230
2220,2024-05-24,2024-05-31,1534,LOT + Qatar Airways,11:00,18:55,1,25h 55,2,"WAW, DOH",VNO,NRT,Qatar Airways,11:00,18:55,1,25h 10,2,"DOH, HEL",NRT,VNO,1555,1510
2221,2024-05-24,2024-05-31,2195,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Finnair,11:35,08:55,1,20h 30,2,"NGO, HEL",HND,VNO,920,1230
2222,2024-05-24,2024-05-31,1758,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Singapore Airlines + Scandinavian Airlines,20:35,19:20,1,28h 05,2,"SIN, CPH",HND,VNO,1005,1685
2223,2024-05-24,2024-05-31,950,Turkish Airlines,20:35,08:55,2,30h 20,1,IST,VNO,NRT,Japan Airlines + Turkish Airlines,20:35,08:55,2,52h 45,2,"KIX, IST",HND,VNO,1820,3165
2224,2024-05-24,2024-05-31,1908,Finnair,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Qatar Airways + LOT,13:30,13:05,1,23h 50,2,"DOH, WAW",NRT,VNO,1055,1430
2225,2024-05-24,2024-05-31,1764,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Singapore Airlines,20:35,19:20,1,28h 05,2,"SIN, CPH",HND,VNO,1005,1685
2226,2024-05-24,2024-05-31,1660,Finnair + Japan Airlines,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Turkish Airlines,13:30,13:05,1,30h 05,1,IST,NRT,VNO,1055,1805
2227,2024-05-24,2024-05-31,937,Scandinavian Airlines,21:50,07:55,2,28h 05,2,"ARN, CPH",VNO,HND,Scandinavian Airlines,21:50,07:55,2,56h 40,2,"CPH, ARN",HND,VNO,1685,3400
2228,2024-05-24,2024-05-31,1856,Scandinavian Airlines + Etihad Airways,06:30,13:00,1,24h 30,2,"CPH, AUH",VNO,NRT,LOT,06:30,13:00,1,18h 20,1,WAW,NRT,VNO,1470,1100
2229,2024-05-24,2024-05-31,1820,Etihad Airways,06:00,13:00,1,25h,2,"FRA, AUH",VNO,NRT,Turkish Airlines,06:00,13:00,1,18h 45,1,IST,HND,VNO,1500,1125
2230,2024-05-24,2024-05-31,1672,Finnair,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Turkish Airlines,13:30,13:05,1,30h 05,1,IST,NRT,VNO,1055,1805
2231,2024-05-24,2024-05-31,1726,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Emirates + Scandinavian Airlines,20:35,19:20,0,29h 30,2,"DXB, CPH",HND,VNO,1005,1770
2232,2024-05-24,2024-05-31,1869,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Etihad Airways,19:15,18:30,1,25h 30,2,"AUH, FRA",NRT,VNO,1035,1530
2233,2024-05-24,2024-05-31,882,Scandinavian Airlines,15:50,07:55,2,34h 05,1,CPH,VNO,HND,Scandinavian Airlines,15:50,07:55,2,56h 40,2,"CPH, ARN",HND,VNO,2045,3400
2234,2024-05-24,2024-05-31,1904,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Qatar Airways,19:15,18:30,1,24h 50,2,"DOH, HEL",HND,VNO,1035,1490
2235,2024-05-24,2024-05-31,1989,airBaltic + Air France,05:35,09:10,1,21h 35,2,"RIX, CDG",VNO,NRT,Turkish Airlines,05:35,09:10,1,18h 45,1,IST,HND,VNO,1295,1125
2236,2024-05-24,2024-05-31,906,Scandinavian Airlines,17:45,07:55,2,32h 10,2,"ARN, CPH",VNO,HND,Scandinavian Airlines,17:45,07:55,2,56h 40,2,"CPH, ARN",HND,VNO,1930,3400
2237,2024-05-24,2024-05-31,1672,Finnair,13:30,13:50,1,18h 20,1,HEL,VNO,HND,Turkish Airlines,13:30,13:50,1,30h 05,1,IST,NRT,VNO,1100,1805
2238,2024-05-24,2024-05-31,1642,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Singapore Airlines + Scandinavian Airlines,11:35,08:55,1,34h,2,"SIN, CPH",NRT,VNO,920,2040
2239,2024-05-24,2024-05-31,1648,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Singapore Airlines,11:35,08:55,1,34h,2,"SIN, CPH",NRT,VNO,920,2040
2240,2024-05-24,2024-05-31,2014,airBaltic + Air France,05:35,09:10,1,21h 35,2,"RIX, CDG",VNO,NRT,Air France,05:35,09:10,0,18h 50,1,CDG,HND,VNO,1295,1130
2241,2024-05-24,2024-05-31,1797,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Singapore Airlines + Scandinavian Airlines,19:15,18:30,1,28h 05,2,"SIN, CPH",HND,VNO,1035,1685
2242,2024-05-24,2024-05-31,1802,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Singapore Airlines,19:15,18:30,1,28h 05,2,"SIN, CPH",HND,VNO,1035,1685
2243,2024-05-24,2024-05-31,1748,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Emirates + Scandinavian Airlines,19:15,18:30,0,29h 30,2,"DXB, CPH",HND,VNO,1035,1770
2244,2024-05-24,2024-05-31,1393,Lufthansa + ANA (All Nippon Airways),19:30,16:45,2,39h 15,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,19:30,16:45,0,19h 25,1,MUC,HND,VNO,2355,1165
2245,2024-05-24,2024-05-31,2195,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Finnair,20:35,19:20,1,20h 30,2,"NGO, HEL",HND,VNO,1005,1230
2246,2024-05-24,2024-05-31,2195,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Japan Airlines + Finnair,20:35,19:20,1,20h 30,2,"NGO, HEL",HND,VNO,1005,1230
2247,2024-05-24,2024-05-31,1032,Scandinavian Airlines + Air China,15:50,20:40,1,22h 50,2,"CPH, PVG",VNO,NRT,Scandinavian Airlines,15:50,20:40,2,56h 40,2,"CPH, ARN",HND,VNO,1370,3400
2248,2024-05-24,2024-05-31,1926,Finnair,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Qatar Airways,13:30,13:05,1,25h 10,2,"DOH, HEL",NRT,VNO,1055,1510
2249,2024-05-24,2024-05-31,1435,Qatar Airways,10:10,18:55,1,26h 45,2,"HEL, DOH",VNO,NRT,Qatar Airways + Scandinavian Airlines,10:10,18:55,1,30h 45,2,"DOH, CPH",HND,VNO,1605,1845
2250,2024-05-24,2024-05-31,1930,Finnair + Japan Airlines,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Etihad Airways,13:30,13:05,1,25h 30,2,"AUH, FRA",NRT,VNO,1055,1530
2251,2024-05-24,2024-05-31,1198,Finnair,21:40,13:05,2,33h 25,1,HEL,VNO,NRT,Finnair,21:40,13:05,1,36h 05,2,"KIX, HEL",HND,VNO,2005,2165
2252,2024-05-24,2024-05-31,1642,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Singapore Airlines + Scandinavian Airlines,20:35,19:20,1,34h,2,"SIN, CPH",NRT,VNO,1005,2040
2253,2024-05-24,2024-05-31,2211,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Finnair,19:15,18:30,1,20h 30,2,"NGO, HEL",HND,VNO,1035,1230
2254,2024-05-24,2024-05-31,1927,Etihad Airways,06:00,13:00,1,25h,2,"FRA, AUH",VNO,NRT,LOT,06:00,13:00,1,18h 20,1,WAW,NRT,VNO,1500,1100
2255,2024-05-24,2024-05-31,2214,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Japan Airlines + Finnair,19:15,18:30,1,20h 30,2,"NGO, HEL",HND,VNO,1035,1230
2256,2024-05-24,2024-05-31,1648,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Singapore Airlines,20:35,19:20,1,34h,2,"SIN, CPH",NRT,VNO,1005,2040
2257,2024-05-24,2024-05-31,1926,Finnair,13:30,13:50,1,18h 20,1,HEL,VNO,HND,Qatar Airways,13:30,13:50,1,25h 10,2,"DOH, HEL",NRT,VNO,1100,1510
2258,2024-05-24,2024-05-31,2103,airBaltic + Air France,05:35,09:10,1,21h 35,2,"RIX, CDG",VNO,NRT,LOT,05:35,09:10,1,18h 20,1,WAW,NRT,VNO,1295,1100
2259,2024-05-24,2024-05-31,1779,Finnair + Qatar Airways,13:30,18:55,1,23h 25,2,"HEL, DOH",VNO,NRT,Qatar Airways + LOT,13:30,18:55,1,23h 50,2,"DOH, WAW",NRT,VNO,1405,1430
2260,2024-05-24,2024-05-31,1997,Finnair,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Qatar Airways,13:30,13:05,1,24h 50,2,"DOH, HEL",HND,VNO,1055,1490
2261,2024-05-24,2024-05-31,2098,Lufthansa + Asiana Airlines,13:40,17:20,1,21h 40,2,"FRA, ICN",VNO,NRT,Turkish Airlines,13:40,17:20,1,18h 45,1,IST,HND,VNO,1300,1125
2262,2024-05-24,2024-05-31,2213,LOT,14:45,18:30,1,21h 45,1,WAW,VNO,NRT,Finnair,14:45,18:30,1,16h 35,1,HEL,NRT,VNO,1305,995
2263,2024-05-24,2024-05-31,1809,Finnair + Japan Airlines,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Emirates + Scandinavian Airlines,13:30,13:05,0,29h 30,2,"DXB, CPH",HND,VNO,1055,1770
2264,2024-05-24,2024-05-31,1994,Finnair,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Etihad Airways,13:30,13:05,1,25h 30,2,"AUH, FRA",NRT,VNO,1055,1530
2265,2024-05-24,2024-05-31,2332,LOT + Asiana Airlines,09:00,11:20,1,20h 20,2,"WAW, ICN",VNO,NRT,Japan Airlines + Finnair,09:00,11:20,1,16h 35,1,HEL,NRT,VNO,1220,995
2266,2024-05-24,2024-05-31,1682,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Singapore Airlines + Scandinavian Airlines,19:15,18:30,1,34h,2,"SIN, CPH",NRT,VNO,1035,2040
2267,2024-05-24,2024-05-31,1198,Finnair,21:40,13:05,2,33h 25,1,HEL,VNO,NRT,Finnair,21:40,13:05,1,38h 30,2,"KIX, HEL",HND,VNO,2005,2310
2268,2024-05-24,2024-05-31,1997,Finnair,13:30,13:50,1,18h 20,1,HEL,VNO,HND,Qatar Airways,13:30,13:50,1,24h 50,2,"DOH, HEL",HND,VNO,1100,1490
2269,2024-05-24,2024-05-31,1892,Finnair,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Singapore Airlines + Scandinavian Airlines,13:30,13:05,1,28h 05,2,"SIN, CPH",HND,VNO,1055,1685
2270,2024-05-24,2024-05-31,1687,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Singapore Airlines,19:15,18:30,1,34h,2,"SIN, CPH",NRT,VNO,1035,2040
2271,2024-05-24,2024-05-31,1780,Turkish Airlines,20:35,08:55,2,30h 20,1,IST,VNO,NRT,LOT,20:35,08:55,1,18h 20,1,WAW,NRT,VNO,1820,1100
2272,2024-05-24,2024-05-31,1457,Lufthansa + ANA (All Nippon Airways),19:30,16:45,2,39h 15,1,FRA,VNO,HND,Lufthansa,19:30,16:45,0,20h 15,2,"MUC, FRA",HND,VNO,2355,1215
2273,2024-05-24,2024-05-31,1898,Finnair,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Singapore Airlines,13:30,13:05,1,28h 05,2,"SIN, CPH",HND,VNO,1055,1685
2274,2024-05-24,2024-05-31,1826,Turkish Airlines,20:35,07:55,2,29h 20,2,"IST, KIX",VNO,HND,LOT,20:35,07:55,1,18h 20,1,WAW,NRT,VNO,1760,1100
2275,2024-05-24,2024-05-31,2197,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Japan Airlines + British Airways,11:35,08:55,1,24h 35,1,HEL,NRT,VNO,920,1475
2276,2024-05-24,2024-05-31,1892,Finnair,13:30,13:50,1,18h 20,1,HEL,VNO,HND,Singapore Airlines + Scandinavian Airlines,13:30,13:50,1,28h 05,2,"SIN, CPH",HND,VNO,1100,1685
2277,2024-05-24,2024-05-31,1861,Etihad Airways,06:00,13:00,1,25h,2,"FRA, AUH",VNO,NRT,Emirates + LOT,06:00,13:00,0,22h 15,2,"DXB, WAW",HND,VNO,1500,1335
2278,2024-05-24,2024-05-31,1614,Scandinavian Airlines + Etihad Airways,06:30,13:00,1,24h 30,2,"CPH, AUH",VNO,NRT,Turkish Airlines,06:30,13:00,1,30h 05,1,IST,NRT,VNO,1470,1805
2279,2024-05-24,2024-05-31,1898,Finnair,13:30,13:50,1,18h 20,1,HEL,VNO,HND,Singapore Airlines,13:30,13:50,1,28h 05,2,"SIN, CPH",HND,VNO,1100,1685
2280,2024-05-24,2024-05-31,1873,Finnair,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Emirates + Scandinavian Airlines,13:30,13:05,0,29h 30,2,"DXB, CPH",HND,VNO,1055,1770
2281,2024-05-24,2024-05-31,2205,Lufthansa + Asiana Airlines,13:40,17:20,1,21h 40,2,"FRA, ICN",VNO,NRT,LOT,13:40,17:20,1,18h 20,1,WAW,NRT,VNO,1300,1100
2282,2024-05-24,2024-05-31,2233,LOT,14:45,18:30,1,21h 45,1,WAW,VNO,NRT,Japan Airlines + Finnair,14:45,18:30,1,17h 50,1,HEL,HND,VNO,1305,1070
2283,2024-05-24,2024-05-31,1762,airBaltic + Qatar Airways,15:30,23:55,1,26h 25,2,"CDG, DOH",VNO,HND,Qatar Airways + LOT,15:30,23:55,1,23h 50,2,"DOH, WAW",NRT,VNO,1585,1430
2284,2024-05-24,2024-05-31,2410,LOT + Asiana Airlines,09:00,11:20,1,20h 20,2,"WAW, ICN",VNO,NRT,Finnair,09:00,11:20,1,16h 35,1,HEL,NRT,VNO,1220,995
2285,2024-05-24,2024-05-31,2541,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Scandinavian Airlines,19:15,18:30,0,17h 50,1,CPH,HND,VNO,1035,1070
2286,2024-05-24,2024-05-31,1770,Etihad Airways,06:00,13:00,1,25h,2,"FRA, AUH",VNO,NRT,Etihad Airways,06:00,13:00,1,25h 30,2,"AUH, FRA",NRT,VNO,1500,1530
2287,2024-05-24,2024-05-31,1734,KLM,08:05,09:35,1,19h 30,1,AMS,VNO,NRT,KLM,08:05,09:35,1,32h 20,1,AMS,NRT,VNO,1170,1940
2288,2024-05-24,2024-05-31,1758,Turkish Airlines,20:35,07:55,2,29h 20,2,"IST, KIX",VNO,HND,Emirates + LOT,20:35,07:55,0,22h 15,2,"DXB, WAW",HND,VNO,1760,1335
2289,2024-05-24,2024-05-31,1879,Finnair + Qatar Airways,13:30,18:55,1,23h 25,2,"HEL, DOH",VNO,NRT,Qatar Airways,13:30,18:55,1,25h 10,2,"DOH, HEL",NRT,VNO,1405,1510
2290,2024-05-24,2024-05-31,1874,Etihad Airways,06:00,13:00,1,25h,2,"FRA, AUH",VNO,NRT,Qatar Airways + LOT,06:00,13:00,1,23h 50,2,"DOH, WAW",NRT,VNO,1500,1430
2291,2024-05-24,2024-05-31,1979,airBaltic + Emirates,08:05,17:35,1,27h 30,2,"AMS, DXB",VNO,NRT,Turkish Airlines,08:05,17:35,1,18h 45,1,IST,HND,VNO,1650,1125
2292,2024-05-24,2024-05-31,1777,Finnair,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Singapore Airlines + Scandinavian Airlines,13:30,13:05,1,34h,2,"SIN, CPH",NRT,VNO,1055,2040
2293,2024-05-24,2024-05-31,1778,Finnair + Japan Airlines,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Singapore Airlines,13:30,13:05,1,34h,2,"SIN, CPH",NRT,VNO,1055,2040
2294,2024-05-24,2024-05-31,1838,Scandinavian Airlines + Etihad Airways,06:30,13:00,1,24h 30,2,"CPH, AUH",VNO,NRT,Etihad Airways,06:30,13:00,1,25h 30,2,"AUH, FRA",NRT,VNO,1470,1530
2295,2024-05-24,2024-05-31,1782,Finnair,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Singapore Airlines,13:30,13:05,1,34h,2,"SIN, CPH",NRT,VNO,1055,2040
2296,2024-05-24,2024-05-31,2596,Finnair + Japan Airlines,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Scandinavian Airlines,13:30,13:05,0,17h 50,1,CPH,HND,VNO,1055,1070
2297,2024-05-24,2024-05-31,2427,LOT + Asiana Airlines,09:00,11:20,1,20h 20,2,"WAW, ICN",VNO,NRT,Japan Airlines + Finnair,09:00,11:20,1,17h 50,1,HEL,HND,VNO,1220,1070
2298,2024-05-24,2024-05-31,2427,LOT + Asiana Airlines,09:00,11:20,1,20h 20,2,"WAW, ICN",VNO,NRT,Finnair,09:00,11:20,1,17h 50,1,HEL,HND,VNO,1220,1070
2299,2024-05-24,2024-05-31,1869,Scandinavian Airlines + Etihad Airways,06:30,13:00,1,24h 30,2,"CPH, AUH",VNO,NRT,Qatar Airways,06:30,13:00,1,25h 10,2,"DOH, HEL",NRT,VNO,1470,1510
2300,2024-05-24,2024-05-31,1777,Finnair,13:30,13:50,1,18h 20,1,HEL,VNO,HND,Singapore Airlines + Scandinavian Airlines,13:30,13:50,1,34h,2,"SIN, CPH",NRT,VNO,1100,2040
2301,2024-05-24,2024-05-31,1688,Etihad Airways,06:00,13:00,1,25h,2,"FRA, AUH",VNO,NRT,Turkish Airlines,06:00,13:00,1,30h 05,1,IST,NRT,VNO,1500,1805
2302,2024-05-24,2024-05-31,1782,Finnair,13:30,13:50,1,18h 20,1,HEL,VNO,HND,Singapore Airlines,13:30,13:50,1,34h,2,"SIN, CPH",NRT,VNO,1100,2040
2303,2024-05-24,2024-05-31,2254,British Airways + Japan Airlines,10:10,13:05,1,20h 55,1,HEL,VNO,NRT,Finnair,10:10,13:05,1,20h 30,2,"NGO, HEL",HND,VNO,1255,1230
2304,2024-05-24,2024-05-31,1897,Scandinavian Airlines + Qatar Airways,11:10,18:55,1,25h 45,2,"CPH, DOH",VNO,NRT,Qatar Airways + LOT,11:10,18:55,1,23h 30,2,"DOH, WAW",HND,VNO,1545,1410
2305,2024-05-24,2024-05-31,2351,Air France,15:30,18:30,1,21h,1,CDG,VNO,HND,Turkish Airlines,15:30,18:30,1,18h 45,1,IST,HND,VNO,1260,1125
2306,2024-05-24,2024-05-31,2405,ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,Turkish Airlines,06:00,08:10,1,18h 45,1,IST,HND,VNO,1210,1125
2307,2024-05-24,2024-05-31,1724,Austrian Airlines,15:55,08:50,2,34h 55,1,VIE,VNO,NRT,Austrian Airlines + LOT,15:55,08:50,1,19h 30,2,"VIE, WAW",NRT,VNO,2095,1170
2308,2024-05-24,2024-05-31,2137,Lufthansa + Asiana Airlines,13:40,17:20,1,21h 40,2,"FRA, ICN",VNO,NRT,Emirates + LOT,13:40,17:20,0,22h 15,2,"DXB, WAW",HND,VNO,1300,1335
2309,2024-05-24,2024-05-31,1776,Turkish Airlines,20:35,07:55,2,29h 20,2,"IST, KIX",VNO,HND,Qatar Airways + LOT,20:35,07:55,1,23h 50,2,"DOH, WAW",NRT,VNO,1760,1430
2310,2024-05-24,2024-05-31,2428,Lufthansa,06:00,08:10,1,20h 10,1,FRA,VNO,HND,Turkish Airlines,06:00,08:10,1,18h 45,1,IST,HND,VNO,1210,1125
2311,2024-05-24,2024-05-31,1844,Air France,15:30,05:55,2,32h 25,1,CDG,VNO,HND,Air France + airBaltic,15:30,05:55,0,18h 50,1,CDG,HND,VNO,1945,1130
2312,2024-05-24,2024-05-31,2482,KLM,08:05,09:35,1,19h 30,1,AMS,VNO,NRT,Air France,08:05,09:35,0,18h 50,1,CDG,HND,VNO,1170,1130
2313,2024-05-24,2024-05-31,1927,LOT + Qatar Airways,11:00,18:55,1,25h 55,2,"WAW, DOH",VNO,NRT,Qatar Airways + LOT,11:00,18:55,1,23h 30,2,"DOH, WAW",HND,VNO,1555,1410
2314,2024-05-24,2024-05-31,2789,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Air France,11:35,08:55,0,18h 50,1,CDG,HND,VNO,920,1130
2315,2024-05-24,2024-05-31,2086,airBaltic + Emirates,08:05,17:35,1,27h 30,2,"AMS, DXB",VNO,NRT,LOT,08:05,17:35,1,18h 20,1,WAW,NRT,VNO,1650,1100
